---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  19    |  18    |                  EBM            GAP          |  =      1/3     | runtime:  0.01
  23    |  18    |                            MID  GAP          |  =     19/54    | runtime:  0.05
  25    |  18    |                                 GAP          |  ≤     11/36    | runtime:  0.03
  29    |  18    |   FC  INT                  MID  GAP  TRAIN   |  =     29/72    | runtime:  0.06
  31    |  18    |       INT  HALF            MID  GAP          |  =     11/27    | runtime:  0.05
  35    |  18    |   FC                            GAP          |  =     19/54    | runtime:  0.03
  37    |  18    |   FC                            GAP          |  =     37/90    | runtime:  0.03
  41    |  18    |   FC  INT                  MID  GAP          |  =     31/72    | runtime:  0.06
  43    |  18    |   FC                            GAP          |  =     29/72    | runtime:  0.04
  47    |  18    |   FC                            GAP          |  =     47/108   | runtime:  0.04
  49    |  18    |       INT  HALF            MID  GAP          |  =      4/9     | runtime:  0.01
  53    |  18    |   FC                            GAP          |  =     37/90    | runtime:  0.04
  55    |  18    |   FC                            GAP          |  =     55/126   | runtime:  0.03
  59    |  18    |   FC                            GAP          |  =     49/108   | runtime:  0.02
  61    |  18    |   FC                            GAP          |  =     47/108   | runtime:  0.04
  65    |  18    |   FC                            GAP          |  =     65/144   | runtime:  0.05
  67    |  18    |       INT  HALF            MID  GAP          |  =     25/54    | runtime:  0.03
  71    |  18    |   FC                            GAP          |  =     55/126   | runtime:  0.05
  73    |  18    |   FC                            GAP          |  =     73/162   | runtime:  0.05
  77    |  18    |   FC                            GAP          |  =     67/144   | runtime:  0.05
  79    |  18    |   FC                            GAP          |  =     65/144   | runtime:  0.05
  83    |  18    |   FC                            GAP          |  =     83/180   | runtime:  0.06
  85    |  18    |   FC  INT  HALF                 GAP          |  =     17/36    | runtime:  0.05
  89    |  18    |   FC                            GAP          |  =     73/162   | runtime:  0.07
  91    |  18    |   FC                            GAP          |  =     91/198   | runtime:  0.06
  95    |  18    |   FC                            GAP          |  =     17/36    | runtime:  0.04
  97    |  18    |   FC                            GAP          |  =     83/180   | runtime:  0.06
  101   |  18    |   FC                            GAP          |  =    101/216   | runtime:  0.06
  103   |  18    |                            MID  GAP  TRAIN   |  =    163/342   | runtime:  0.05
  107   |  18    |   FC                            GAP          |  =     91/198   | runtime:  0.09
  109   |  18    |   FC                            GAP          |  =    109/234   | runtime:  0.08
  113   |  18    |   FC                            GAP          |  =    103/216   | runtime:  0.07
  115   |  18    |   FC                            GAP          |  =    101/216   | runtime:  0.08
  119   |  18    |   FC                            GAP          |  =     17/36    | runtime:  0.10
  121   |  18    |   FC  INT                  MID  GAP  TRAIN   |  =    121/252   | runtime:  0.07
  125   |  18    |   FC                            GAP          |  =    109/234   | runtime:  0.10
  127   |  18    |   FC                            GAP          |  =    127/270   | runtime:  0.10
  131   |  18    |   FC                            GAP          |  =    121/252   | runtime:  0.07
  133   |  18    |   FC                            GAP          |  =     17/36    | runtime:  0.11
  137   |  18    |   FC                            GAP          |  =    137/288   | runtime:  0.11
  139   |  18    |   FC                            GAP          |  =    139/288   | runtime:  0.07
  143   |  18    |   FC                            GAP          |  =    127/270   | runtime:  0.17
  145   |  18    |   FC                            GAP          |  =    145/306   | runtime:  0.11
  149   |  18    |   FC                            GAP          |  =    139/288   | runtime:  0.11
  151   |  18    |   FC                            GAP          |  =    137/288   | runtime:  0.14
  155   |  18    |   FC                            GAP          |  =    155/324   | runtime:  0.12
  157   |  18    |   FC                            GAP          |  =    157/324   | runtime:  0.09
  161   |  18    |   FC                            GAP          |  =    145/306   | runtime:  0.15
  163   |  18    |   FC                            GAP          |  =    163/342   | runtime:  0.14
  167   |  18    |   FC                            GAP          |  =    157/324   | runtime:  0.12
  169   |  18    |   FC                            GAP          |  =    155/324   | runtime:  0.15
  173   |  18    |   FC                            GAP          |  =    173/360   | runtime:  0.13
  175   |  18    |   FC                            GAP          |  =     35/72    | runtime:  0.12
  179   |  18    |   FC                            GAP          |  =    163/342   | runtime:  0.17
  181   |  18    |   FC                            GAP          |  =    181/378   | runtime:  0.16
  185   |  18    |   FC                            GAP          |  =     35/72    | runtime:  0.16
  187   |  18    |   FC                            GAP          |  =    173/360   | runtime:  0.16
  191   |  18    |   FC                            GAP          |  =    191/396   | runtime:  0.16
  193   |  18    |   FC                            GAP          |  =    193/396   | runtime:  0.12
  197   |  18    |   FC                            GAP          |  =    181/378   | runtime:  0.21
  199   |  18    |   FC                            GAP          |  =    199/414   | runtime:  0.18
  203   |  18    |   FC                            GAP          |  =    193/396   | runtime:  0.17
  205   |  18    |   FC                            GAP          |  =    191/396   | runtime:  0.22
  209   |  18    |   FC                            GAP          |  =    209/432   | runtime:  0.18
