
   m    |   s    |                   Method(s)                  |        α        |       runtime
  89    |  24    |       INT                  MID  GAP          |  =     63/136   | 0.09 sec
  91    |  24    |   FC                            GAP          |  =     11/24    | 0.04 sec
  95    |  24    |   FC                            GAP          |  =     73/168   | 27.43 sec
  97    |  24    |   FC                            GAP          |  =     97/216   | 33.89 sec
  101   |  24    |                                 GAP  TRAIN   |  =    359/768   | 3.69 sec
  103   |  24    |   FC                            GAP          |  =     89/192   | 0.19 sec
  107   |  24    |   FC                            GAP          |  =     85/192   | 168.00 sec
  109   |  24    |   FC                            GAP          |  =    109/240   | 240.29 sec
  26    |  25    |                  EBM  HBM       GAP          |  =     17/50    | 0.60 sec
  27    |  25    |                  EBM       MID  GAP          |  =     17/50    | 0.15 sec
  28    |  25    |                  EBM            GAP          |  =      1/3     | 0.01 sec
  29    |  25    |       INT  HALF  EBM       MID  GAP          |  =     17/50    | 0.12 sec
  31    |  25    |       INT             HBM  MID  GAP          |  =     26/75    | 0.03 sec
  32    |  25    |                                 GAP          |  =     44/125   | 0.08 sec
  33    |  25    |   FC  INT        EBM       MID  GAP          |  =     17/50    | 0.20 sec
  34    |  25    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  36    |  25    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  37    |  25    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  38    |  25    |   FC                            GAP          |  =     19/50    | 0.02 sec
  39    |  25    |   FC                            GAP          |  =     39/100   | 0.03 sec
  41    |  25    |                            MID  GAP  TRAIN   |  =     61/150   | 0.04 sec
  42    |  25    |       INT  HALF            MID  GAP          |  =     41/100   | 0.04 sec
  43    |  25    |       INT  HALF            MID  GAP          |  =     61/150   | 0.03 sec
  44    |  25    |       INT                  MID  GAP          |  =     41/100   | 0.04 sec
  46    |  25    |   FC                            GAP          |  =     29/75    | 0.02 sec
  47    |  25    |   FC                            GAP          |  =     28/75    | 0.03 sec
  48    |  25    |   FC                            GAP          |  =      9/25    | 0.03 sec
  49    |  25    |   FC                            GAP          |  =     26/75    | 0.04 sec
  51    |  25    |   FC                            GAP          |  =     51/125   | 0.03 sec
  52    |  25    |   FC                            GAP          |  =     52/125   | 0.04 sec
  53    |  25    |   FC                            GAP          |  =     53/125   | 0.03 sec
  54    |  25    |                                 GAP  TRAIN   |  =    151/350   | 0.07 sec
  56    |  25    |       INT  HALF            MID  GAP          |  =     87/200   | 0.03 sec
  57    |  25    |   FC  INT                  MID  GAP          |  =     43/100   | 0.10 sec
  58    |  25    |   FC                            GAP          |  =     21/50    | 0.03 sec
  59    |  25    |   FC                            GAP          |  =     41/100   | 0.05 sec
  61    |  25    |   FC                            GAP          |  =     39/100   | 0.09 sec
  62    |  25    |   FC                            GAP          |  =     19/50    | 0.04 sec
  63    |  25    |   FC                            GAP          |  =     21/50    | 0.03 sec
  64    |  25    |   FC                            GAP          |  =     32/75    | 0.05 sec
  66    |  25    |   FC                            GAP          |  =     11/25    | 0.03 sec
  67    |  25    |                                 GAP  TRAIN   |  =    223/500   | 0.13 sec
  68    |  25    |       INT  HALF            MID  GAP          |  =     89/200   | 0.03 sec
  69    |  25    |                            MID  GAP          |  =     67/150   | 0.05 sec
  71    |  25    |   FC                            GAP          |  =     54/125   | 0.06 sec
  72    |  25    |   FC                            GAP          |  =     53/125   | 0.12 sec
  73    |  25    |   FC                            GAP          |  =     52/125   | 0.26 sec
  74    |  25    |   FC                            GAP          |  =     51/125   | 0.38 sec
  76    |  25    |   FC                            GAP          |  =     76/175   | 0.40 sec
  77    |  25    |   FC                            GAP          |  =     11/25    | 0.04 sec
  78    |  25    |   FC                            GAP          |  =     78/175   | 0.14 sec
  79    |  25    |   FC                            GAP          |  =     79/175   | 0.06 sec
  81    |  25    |       INT  HALF            MID  GAP          |  =    137/300   | 0.04 sec
  82    |  25    |   FC                            GAP          |  =     34/75    | 0.03 sec
  83    |  25    |   FC                            GAP          |  =     67/150   | 0.10 sec
  84    |  25    |   FC                            GAP          |  =     11/25    | 0.04 sec
  86    |  25    |   FC                            GAP          |  =     32/75    | 0.07 sec
  87    |  25    |   FC                            GAP          |  =     21/50    | 0.05 sec
  88    |  25    |   FC                            GAP          |  =     11/25    | 0.06 sec
  89    |  25    |   FC                            GAP          |  =     89/200   | 4.40 sec
  91    |  25    |   FC                            GAP          |  =     91/200   | 0.21 sec
  92    |  25    |   FC                            GAP          |  =     23/50    | 0.05 sec
  93    |  25    |       INT  HALF            MID  GAP          |  =    139/300   | 0.05 sec
MULTISET 3 TIME OUT:  length(B) = 117  sets sum to: 8836  sets of size: 8
  94    |  25    |                                 GAP          |  TIME OUT   1087/2350  | 1200.08 sec
  96    |  25    |   FC                            GAP          |  =     79/175   | 0.38 sec
  97    |  25    |   FC                            GAP          |  =     78/175   | 1.51 sec
  98    |  25    |   FC                            GAP          |  =     11/25    | 0.05 sec
  99    |  25    |   FC                            GAP          |  =     76/175   | 91.42 sec
  101   |  25    |   FC                            GAP          |  =    101/225   | 80.85 sec
  102   |  25    |   FC                            GAP          |  =     34/75    | 0.06 sec
  103   |  25    |   FC                            GAP          |  =    103/225   | 1.18 sec
  104   |  25    |   FC                            GAP          |  =    104/225   | 0.36 sec
  106   |  25    |       INT  HALF            MID  GAP          |  =    187/400   | 0.07 sec
  107   |  25    |   FC                            GAP          |  =     93/200   | 0.21 sec
  108   |  25    |   FC                            GAP          |  =     23/50    | 0.06 sec
  109   |  25    |   FC                            GAP          |  =     91/200   | 7.66 sec
  27    |  26    |   FC  INT                  MID  GAP          |  =      9/26    | 0.19 sec
  29    |  26    |                  EBM            GAP          |  =      1/3     | 0.01 sec
  31    |  26    |            HALF  EBM            GAP          |  =      1/3     | 0.01 sec
  33    |  26    |                            MID  GAP          |  =      9/26    | 0.03 sec
  35    |  26    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  37    |  26    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  41    |  26    |   FC                            GAP          |  =     41/104   | 0.03 sec
  43    |  26    |       INT                  MID  GAP          |  =     53/130   | 0.03 sec
  45    |  26    |       INT  HALF            MID  GAP          |  =     16/39    | 0.03 sec
  47    |  26    |   FC                            GAP          |  =     31/78    | 0.03 sec
  49    |  26    |   FC                            GAP          |  =     29/78    | 0.04 sec
  51    |  26    |   FC                            GAP          |  =      9/26    | 0.02 sec
